id,pi_sog,pi_stw,true_wind_dir,true_wind_speed,relative_wind_speed,relative_wind_direction,caa,corrected_power,rw,ref_speed,imo,vessel,id_vessel,gid,voyage,corrected_date,report_date_time,report_date_time_offset,report_type,status,lat,long,latitude,longitude,me_foc,cargo_total,total_steaming_time,me_fuel_only_steaming_time,miles_by_gps,oil_cyl,speed_by_log,speed_by_gps,rpm,slip,wind_direction,wind_speed,draft_aft,draft_fwd,displacement,course_at_sea,wave_height,sea_direction,cargo_total_teu,ambient_temp,sw_temp,miles_by_speed_log,eta_port_code,eta_date_time,eta_date_time_offset,eta_port,time_change,time_sea,temp_min,temp_max,requested_speed,rem_dist_to_pilot,rem_time_to_pilot,total_unplnd_stpge_tech,total_unplnd_stpge_ope_wx,reefers_positive_plugged,reefers_negative_plugged,me_total_revs_counter,port_code,port,aux_blowers_on,hold_ventilation_on,since_date_time,since_date_time_offset,time_hrs_anchor,time_hrs_drift,reason,type_of_delay,etb_date_time,etb_date_time_offset,pilot_date_time,pilot_date_time_offset,time_manoeuvring,tug_arr,tug_shift,etd_date_time,etd_date_time_offset,shift_berth_hours,cargo_load,cargo_disch,teu_full,teu_empty,bilge_removed,garbage_removed,garbage_remvl_reqstd,garbage_remvl_cmplsry,fw_supply,cy_crew_signed_on,cy_crew_signed_off,cy_doctors_visit,cy_mail_received_ref_no,cy_lub_oil_sample_landed,cy_checkd_for_stowaways,cy_stowaways_on_board,cy_dep_gm_mtr,cy_requisitions_received,distance_to_next_pilot,tug_sailing_transit,steaming_time_me_rsdl_vls,steaming_time_me_rsdl_hs,steaming_time_me_rsdl_uls,steaming_time_me_dstlt_vls,steaming_time_me_dstlt_uls,steaming_time_me_tnktnr_dstlt_vls,steaming_time_me_mdo,steaming_time_aux_1,steaming_time_aux_2,steaming_time_aux_3,steaming_time_aux_4,steaming_time_aux_5,steaming_time_sh_gen,steaming_time_tg,fuel_me_rsdl_vls,fuel_me_rsdl_hs,fuel_me_rsdl_uls,fuel_me_dstlt_vls,fuel_me_dstlt_uls,fuel_me_mdo,fuel_me_tnktnr_dstlt_vls,fuel_aux_rsdl_vls,fuel_aux_rsdl_hs,fuel_aux_rsdl_uls,fuel_aux_dstlt_vls,fuel_aux_dstlt_uls,fuel_aux_tnktnr_dstlt_vls,fuel_aux_mdo,fuel_boiler_rsdl_vls,fuel_boiler_rsdl_hs,fuel_boiler_rsdl_uls,fuel_boiler_dstlt_vls,fuel_boiler_dstlt_uls,fuel_boiler_tnktnr_dstlt_vls,fuel_boiler_mdo,power_kw,steaming_load_kw_aux_1,steaming_load_kw_aux_2,steaming_load_kw_aux_3,steaming_load_kw_aux_4,steaming_load_kw_aux_5,steaming_load_kw_sh_gen,steaming_load_kw_tg,deck_last_change_user,engine_last_change_user,deck_part_is_complete,engine_part_is_complete,scavenge_pressure,seca_entry_time,seca_entry_lat,seca_entry_long,seca_exit_time,seca_exit_lat,seca_exit_long,rob_fresh_water,manvrng_miles_by_gps,manvrng_miles_by_speed_log,tanktainer_transfd_quantity,pilot_taken,date_time_start_transit,date_time_start_transit_offset,date_time_end_transit,date_time_end_transit_offset,ballast,tanktainer_number,steaming_kwhr_total,cy_others,rob_fo_sludge,rob_lo_sludge,rob_bilge,sludge_removed_fo,sludge_removed_lo,sea_state,cy_lub_added_to_system_me_cc,cy_lub_added_to_system_ae_cc,cy_lub_added_to_thrusters,cy_me_lo_purifier_in_use,cy_ballast,cy_bending_moment,cy_shearing_force,cy_tortion_moment,cy_supdt_auditor_signed_on,cy_supdt_auditor_signed_off,cy_cash_received,cy_lub_oil_received_me_cyl,cy_lub_oil_received_me_cc,cy_lub_oil_received_ae_cc,cy_me_under_piston_temp,cy_mail_received,wind_direction_port_stbd,sea_direction_port_stbd,time_pilot_onboard,grades_rob,so_2_co_2_ratio,bunker_order,remarks,bdn_number,fuel_type,carbon_factor,sulphur_content_pc,quantity,port_delivery,product_quality,tanktainer_number_1,supplier,delivery,volume_lt,density,viscosity,rob_dstlt_uls,rob_dstlt_vls,rob_rsdl_mdo,rob_tnktnr_dstlt_vls,rob_rsdl_vls,rob_rsdl_hs,rob_rsdl_uls,has_cargo,steaming_time_me_hs,steaming_time_me_ls,steaming_time_me_mgo,steaming_time_me_mgo_ls,fuel_me_hs,fuel_me_ls,fuel_me_mgo,fuel_me_mgo_ls,fuel_aux_hs,fuel_aux_ls,fuel_aux_mgo,fuel_aux_mgo_ls,fuel_boiler_hs,fuel_boiler_ls,fuel_boiler_mgo,fuel_boiler_mgo_ls,rob_fuel_hs_fo,rob_fuel_ls_fo,rob_fuel_mdo,rob_fuel_mgo,rob_fuel_mgo_ls,rob_fuel_tanktainer_mgo,eca_miles,eca_time,egcs_dry_waste_removed,egcs_running_time,egcs_wet_slurry_removed,egcs_open_loop_running_time,egcs_closed_loop_running_time,voyage_order,voyage_code,eca,eu,sea_time,eta_country_code,port_country_code,check_eta_code,check_port_code,status_temp_eu,fuel_hs,fuel_ls,fuel_mdo,fuel_mgo,fuel_mgo_ls,cargo_transport_work,teu_transport_work,eeoi_voyage_no,cargo_total_old,draft,fo_per_24_hrs,sfoc,cy_oil_gm_hr,scoc,voyage_name,total_fo,total_co_2,eeoi,voy_condition,same_date,time_since_last_report,wind_direction_360,ref_power,ref_fuel,fuel_loss,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_fo_corrected,propulsive_eff,speed_performance,pi,me_con,ae_con,bl_con,t_con,hs,ls,mdo,mgo,mgo_ls,t_co_2,ae_t_steaming,ae_power,trim,distance_covered,updated_date,hyd_slip_sog,hyd_slip_stw,fuel_rsdl_hs,fuel_rsdl_vls,fuel_rsdl_uls,fuel_dstlt_vls,fuel_dstlt_uls,fuel_tnktnr_dstlt_vls,rsdl_hs,rsdl_vls,rsdl_uls,dstlt_vls,dstlt_uls,tnktnr_dstlt_vls,fuel_m_e_lng,fuel_aux_lng,fuel_boiler_lng,rob_rsdl_lng,sulphur_content_pc_main,quantity_main,port_delivery_main,product_quality_main,delivery_main,bdn_number_main,fo_nor_sog,fo_nor_stw,created_at,updated_at,created_by_id,updated_by_id,rob_lng,sludge_rob,garbage_cat_a_plastic_removed,garbage_cat_b_organic_removed,garbage_cat_c_domestic_removed,garbage_cat_e_ashes_removed,rob_garbage_cat_a_plastic,rob_garbage_cat_b_organic,rob_garbage_cat_c_domestic,rob_garbage_cat_e_ashes,qty_sludge_disposed,steaming_time_m_e_lng,reefer_power_consumption,wind_direction_side,sea_direction_side,tot_sludge_removed
6756070,,,,,,,,,,,9235581,MSC ADITI,ADIT,5218204,,2024-01-17 04:00:00,2024-01-17 12:00:00,UTC+08:00,Noon,AT SEA,2113N,11317E,21.216666666666665,113.28333333333332,33.0,8661.2,23.0,23.0,310.0,,14.35,13.48,65.9,14.4,60.0,21.0,8.3,7.7,28623.0,5.0,2.5,60.0,1336.0,22.0,25.0,330.0,CNYTN,2024-01-17 20:00:00,,YANTIAN,1.0,23.0,,,15.0,,,,,3.0,30.0,18829710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,23.0,,,23.0,,,,,33.0,,,,,,,6.9,,,,,,,0.6,,,,,,7204.0,525.0,,,520.0,,,,,,,,0.75,,,,,,,157.0,,,,,,,,,5528.0,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.23,,,,,,,,,,,,,,,,,,,271.9,492.57,948.37,,,,0.0,0.0,,33.0,0.0,0.0,0.0,6.9,0.0,0.0,,0.6,0.0,0.0,,948.37,492.57,,,,271.9,208.0,16.4,,23.0,,4.0,19.0,976.0,EGALY-EGDAM,Y,N,,EG,EG,,,,40.5,0.0,,0.0,,2684972.0,414160.0,976.0,,8.0,34.43478260869565,199.1647152548101,,,,,126.117,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,126.117,,,0.6,310.0,,,,40.5,,,,,,40.5,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,60S,60S,
6756071,,,,,,,,,,,9235581,MSC ADITI,ADIT,5219645,,2024-01-17 10:30:00,2024-01-17 18:30:00,UTC+08:00,EOSP,AT SEA,2212N,11432E,22.2,114.53333333333332,13.5,8661.2,6.5,6.5,104.0,,16.46,16.0,76.7,12.7,65.0,20.0,8.1,7.8,28623.0,5.0,2.0,65.0,1336.0,22.0,25.0,107.0,,,,,0.0,6.5,,,,,,,,3.0,30.0,18859650.0,CNYTN,YANTIAN,,,,,,,,,2024-01-17 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.5,0.0,,,,,6.5,,6.5,,,,,,13.5,,,,,,,2.1,,,,,,,0.49,,,,,,10143.0,525.0,,520.0,,,,,,,,,0.78,,,,,,,152.0,,,,,,,,,5528.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.94,,,,,,,,,,,,,,,,,,,271.9,492.57,932.28,,,6.5,0.0,0.0,,13.5,0.0,0.0,0.0,2.1,0.0,0.0,,0.49,0.0,0.0,,932.28,492.57,,,,271.9,26.0,1.6,,6.5,,4.5,2.0,976.0,EGALY-EGDAM,Y,N,,EG,EG,,,,16.09,0.0,,0.0,,900764.8,138944.0,976.0,,7.949999999999999,49.846153846153854,204.76417991945945,,,,,50.10426,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,50.10426,,,0.3,104.0,,,,16.09,,,,,,16.09,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,65S,65S,
6756072,,,,,,,,,,,9235581,MSC ADITI,ADIT,5219654,,2024-01-17 14:18:00,2024-01-17 22:18:00,UTC+08:00,Berthing,DRIFTING,2212N,,22.2,,2.1,8661.2,2.7,2.7,,,,,,,,,8.1,7.8,28623.0,,,,1336.0,,,,,,,,,,,,,,,,,3.0,30.0,18867930.0,CNYTN,YANTIAN,,,,,,,,,,,,,2.7,,,2024-01-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,3.8,1.8,,,,,2.1,,,,,,,1.3,,,,,,,0.29,,,,,,,425.0,,420.0,415.0,,,,,,,,,,,,,,,152.0,33.0,33.0,,,,,,,5528.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,271.9,492.57,928.59,,,,0.0,0.0,,2.1,0.0,0.0,0.0,1.3,0.0,0.0,,0.29,0.0,0.0,,928.59,492.57,,,,271.9,,,,3.8,,0.0,3.8,976.0,EGALY-EGDAM,N,N,,EG,EG,,,,3.69,0.0,,0.0,,,,976.0,,7.949999999999999,18.666666666666668,,,,,,11.49066,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,11.49066,,,0.3,33.0,,,,3.69,,,,,,3.69,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6756074,,,,,,,,,,,9235581,MSC ADITI,ADIT,5220465,,2024-01-18 04:30:00,2024-01-18 04:30:00,UTC+00:00,Sludge Discharged,,,,,,0.0,4182.9,,,,,,,,,,,,,,,,,872.0,,,,,,,,,,,,,,,,,,,,CNYTN,YANTIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,976.0,EGALY-EGDAM,N,N,,EG,EG,,,,,0.0,,0.0,,,,976.0,,,,,,,,,0.0,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,2.1,,,,,,,,,,,,,,
6756075,,,,,,,,,,,9235581,MSC ADITI,ADIT,5220142,,2024-01-18 00:30:00,2024-01-18 08:30:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,4182.9,,,,,,,,,,,8.54,5.13,23793.0,,,,1336.0,,,,HKHKG,2024-01-18 13:30:00,,HONG KONG,,,,,,,,,,3.0,35.0,18867940.0,CNYTN,YANTIAN,,,,,,,,,,,,,,,,,,,,,172.0,700.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,10.2,,1.5,1.0,,,,,,,,,,,,2.5,,,,,,,0.77,,,,,,,420.0,,415.0,425.0,,,,,,,,,,,,,,,152.0,,,,,,,,,5228.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,271.9,492.57,925.32,,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,0.77,0.0,0.0,,925.32,492.57,,,,271.9,,,0.0,10.2,0.0,0.0,10.2,977.0,EGDAM-ITGIT,N,Y,,IT,EG,,,,,0.0,,0.0,,,,976.0,,6.834999999999999,,,,,,,10.18278,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,10.18278,,,3.41,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.3,0.03,0.3,0.0,,,,,,32.5
6756076,,,,,,,,,,,9235581,MSC ADITI,ADIT,5220154,,2024-01-18 02:00:00,2024-01-18 10:00:00,UTC+08:00,COSP,DRIFTING,2228N,11428E,22.466666666666665,114.46666666666668,1.2,4182.9,1.2,1.2,,10.0,,,,,260.0,11.0,8.5,5.1,23793.0,170.0,1.0,260.0,1336.0,,,,HKHKG,2024-01-18 13:30:00,,HONG KONG,,,,,12.0,,,,,3.0,35.0,18872090.0,CNYTN,YANTIAN,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,1.5,,,,,1.2,,,,,,,0.6,,,,,,,0.12,,,,,,,420.0,,415.0,425.0,,,,,,,,0.25,,,,,,,151.0,16.0,16.0,,,,,,,5228.0,0.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,,271.9,492.57,923.4,,,,0.0,0.0,,1.2,0.0,0.0,0.0,0.6,0.0,0.0,,0.12,0.0,0.0,,923.4,492.57,,,,271.9,,,,1.5,,0.0,1.5,977.0,EGDAM-ITGIT,N,Y,,IT,EG,,,,1.92,0.0,,0.0,,,,977.0,,6.8,24.0,,,,,,5.978879999999999,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,5.978879999999999,,,3.4,16.0,,,,1.92,,,,,,1.92,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,100P,100P,
6756077,,,,,,,,,,,9235581,MSC ADITI,ADIT,5220184,,2024-01-18 04:00:00,2024-01-18 12:00:00,UTC+08:00,EOSP,AT SEA,2207N,11425E,22.116666666666667,114.41666666666669,1.41,4182.9,2.0,2.0,26.0,,12.5,13.0,53.0,-2.7,185.0,10.0,8.5,5.1,23793.0,269.0,1.0,185.0,872.0,22.0,25.0,25.0,,,,,0.0,2.0,,,,,,,,3.0,35.0,18878450.0,HKHKG,HONG KONG,,,,,,,,,2024-01-18 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,2.0,,2.0,,,,,,1.41,,,,,,,0.6,,,,,,,0.15,,,,,,3674.0,540.0,,527.0,,,,,,,,,0.16,,,,,,,150.0,,,,,,,,,5228.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,271.9,492.57,921.24,,,2.0,0.0,0.0,,1.41,0.0,0.0,0.0,0.6,0.0,0.0,,0.15,0.0,0.0,,921.24,492.57,,,,271.9,26.0,2.0,,2.0,,0.0,2.0,977.0,EGDAM-ITGIT,Y,Y,,IT,EG,,,,2.16,0.0,,0.0,,108755.4,22672.0,977.0,,6.8,16.919999999999998,191.8889493739793,,,,,6.726239999999999,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.726239999999999,,,3.4,26.0,,,,2.16,,,,,,2.16,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,175P,175P,
6756078,,,,,,,,,,,9235581,MSC ADITI,ADIT,5220565,,2024-01-18 06:42:00,2024-01-18 14:42:00,UTC+08:00,Berthing,DRIFTING,2207N,,22.116666666666667,,1.1,4182.9,2.2,2.2,,,,,,,,,8.5,5.1,23793.0,,,,872.0,,,,,,,,,,,,,,,,,3.0,35.0,18894790.0,HKHKG,HONG KONG,,,,,,,,,,,,,2.2,,,2024-01-19 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,2.7,1.4,,,,,1.1,,,,,,,0.9,,,,,,,0.2,,,,,,,425.0,,420.0,415.0,,,,,,,,,,,,,,,149.0,25.0,24.0,,,,,,,5228.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,271.9,492.57,919.04,,,,0.0,0.0,,1.1,0.0,0.0,0.0,0.9,0.0,0.0,,0.2,0.0,0.0,,919.04,492.57,,,,271.9,,,,2.7,,0.0,2.7,977.0,EGDAM-ITGIT,N,Y,,IT,EG,,,,2.2,0.0,,0.0,,,,977.0,,6.8,12.0,,,,,,6.8508,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.8508,,,3.4,25.0,,,,2.2,,,,,,2.2,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6756079,,,,,,,,,,,9235581,MSC ADITI,ADIT,5222089,,2024-01-18 22:42:00,2024-01-19 06:42:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,9780.9,,,,,,,,,,,8.7,7.5,29654.0,,,,872.0,,,,CNFOC,2024-01-20 09:30:00,,FUZHOU,,,,,,,,,,0.0,10.0,18894800.0,HKHKG,HONG KONG,,,,,,,,,,,,,,,,,,,,,259.0,1839.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.4,0.4,16.0,,,,,,,,,,,,1.5,,,,,,,1.2,,,,,,,,395.0,390.0,400.0,,,,,,,,,,,,,,,146.0,,,,,,,,,5528.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,271.9,492.57,916.34,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,1.2,0.0,0.0,,916.34,492.57,,,,271.9,,,0.0,16.0,0.0,0.0,16.0,978.0,ITGIT-MTMAR,N,Y,,MT,IT,,,,,0.0,,0.0,,,,977.0,,8.1,,,,,,,8.4078,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.4078,,,1.2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.35,0.04,0.35,0.0,,,,,,0.0
6756080,,,,,,,,,,,9235581,MSC ADITI,ADIT,5222120,,2024-01-19 00:00:00,2024-01-19 08:00:00,UTC+08:00,COSP,DRIFTING,2212N,11411E,22.2,114.18333333333334,0.9,9780.9,0.9,0.9,,7.0,,,,,280.0,15.0,8.7,7.5,29654.0,150.0,1.2,280.0,872.0,,,,CNFOC,2024-01-20 09:30:00,,FUZHOU,,,,,15.8,,,,,0.0,10.0,18897760.0,HKHKG,HONG KONG,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.3,,,,,0.9,,,,,,,0.45,,,,,,,0.09,,,,,,,,398.0,392.0,395.0,,,,,,,,0.46,,,,,,,146.0,11.0,11.0,,,,,,,5528.0,0.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,271.9,492.57,914.9,,,,0.0,0.0,,0.9,0.0,0.0,0.0,0.45,0.0,0.0,,0.09,0.0,0.0,,914.9,492.57,,,,271.9,,,,1.3,,0.0,1.3,978.0,ITGIT-MTMAR,N,Y,,MT,IT,,,,1.4400000000000002,0.0,,0.0,,,,978.0,,8.1,24.0,,,,,,4.48416,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.48416,,,1.2,11.0,,,,1.4400000000000002,,,,,,1.44,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80P,80P,
6756081,,,,,,,,,,,9235581,MSC ADITI,ADIT,5222133,,2024-01-19 04:00:00,2024-01-19 12:00:00,UTC+08:00,Noon,AT SEA,2207N,11516E,22.116666666666667,115.26666666666668,6.5,9780.9,4.0,4.0,64.0,,16.0,16.0,70.3,4.7,340.0,16.0,8.7,7.5,29654.0,88.0,1.5,340.0,2098.0,21.0,25.0,64.0,CNFOC,2024-01-20 09:30:00,,FUZHOU,0.0,4.0,,,15.8,,,,,0.0,10.0,18914640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,6.5,,,,,,,1.0,,,,,,,,,,,,,8202.5,,,,1072.0,,,,,,,,0.56,,,,,,,145.0,,,,,,,,,5528.0,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,271.9,492.57,907.4,,,,0.0,0.0,,6.5,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,907.4,492.57,,,,271.9,64.0,4.0,,4.0,,0.0,4.0,978.0,ITGIT-MTMAR,Y,Y,,MT,IT,,,,,0.0,,0.0,,625977.6,134272.0,978.0,,8.1,39.0,198.11033221578788,,,,,23.355,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,23.355,,,1.2,64.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,20P,20P,
6756082,,,,,,,,,,,9235581,MSC ADITI,ADIT,5224006,,2024-01-20 01:30:00,2024-01-20 09:30:00,UTC+08:00,EOSP,AT SEA,2510N,11946E,25.166666666666668,119.76666666666668,32.1,9780.9,21.5,21.5,324.0,,14.93,15.07,69.1,8.6,50.0,11.0,8.7,7.5,29654.0,330.0,1.0,50.0,2098.0,20.0,25.0,321.0,,,,,0.0,21.5,,,,,,,,0.0,10.0,19003780.0,CNFOC,FUZHOU,,,,,,,,,2024-01-20 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.5,0.0,,,,,,,0.5,21.5,,,,,32.1,,,,,,,5.5,,,,,,,1.62,,,,,,7579.0,,,535.0,1080.0,,,,,,,,0.63,,,,,,,138.0,,,,,,,,,5528.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,271.9,492.57,868.18,,,21.5,0.0,0.0,,32.1,0.0,0.0,0.0,5.5,0.0,0.0,,1.62,0.0,0.0,,868.18,492.57,,,,271.9,8.0,0.5,,21.5,,20.5,1.0,978.0,ITGIT-MTMAR,Y,Y,,MT,IT,,,,39.22,0.0,,0.0,,3169011.6,679752.0,978.0,,8.1,35.83255813953488,196.9947560118688,,,,,122.13108,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,122.13108,,,1.2,324.0,,,,39.22,,,,,,39.22,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,50S,50S,
6756083,,,,,,,,,,,9235581,MSC ADITI,ADIT,5224187,,2024-01-20 04:36:00,2024-01-20 12:36:00,UTC+08:00,Berthing,DRIFTING,2510N,,25.166666666666668,,2.65,9780.9,2.4,2.4,,,,,,,,,8.7,7.5,29654.0,,,,2098.0,,,,,,,,,,,,,,,,,0.0,10.0,19012360.0,CNFOC,FUZHOU,,,,,,,,,,,,,2.4,,,2024-01-21 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.0,3.1,3.1,,,,,2.65,,,,,,,1.03,,,,,,,0.23,,,,,,,415.0,2.0,420.0,420.0,,,,,,,,,,,,,,,135.0,31.0,35.0,,,,,,,5528.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,271.9,492.57,864.27,,,,0.0,0.0,,2.65,0.0,0.0,0.0,1.03,0.0,0.0,,0.23,0.0,0.0,,864.27,492.57,,,,271.9,,,,,,,,978.0,ITGIT-MTMAR,N,Y,,MT,IT,,,,3.91,0.0,,0.0,,,,978.0,,8.1,26.5,,,,,,12.17574,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.17574,,,1.2,31.0,,,,3.91,,,,,,3.91,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6756084,,,,,,,,,,,9235581,MSC ADITI,ADIT,5225415,,2024-01-21 01:12:00,2024-01-21 09:12:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,13606.4,,,,,,,,,,,9.3,8.5,33581.0,,,,2098.0,,,,CNSWA,2024-01-22 16:00:00,,SHANTOU,,,,,,,,,,0.0,4.0,19012370.0,CNFOC,FUZHOU,,,,,,,,,,,,,,,,,,,,,954.0,117.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.9,,0.9,20.6,,,,,,,,,,,,4.4,,,,,,,1.55,,,,,,,416.0,,424.0,400.0,,,,,,,,,,,,,,,130.0,,,,,,,,,5756.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,271.9,492.57,858.32,,,,0.0,0.0,,0.0,0.0,0.0,0.0,4.4,0.0,0.0,,1.55,0.0,0.0,,858.32,492.57,,,,271.9,,,0.0,20.6,0.0,0.0,20.6,979.0,CNFOC-CNSWA,N,N,,CN,CN,,,,,0.0,,0.0,,,,978.0,,8.9,,,,,,,18.5283,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,18.5283,,,0.8,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.5,0.05,0.5,0.0,,,,,,0.0
6756085,,,,,,,,,,,9235581,MSC ADITI,ADIT,5225426,,2024-01-21 03:00:00,2024-01-21 11:00:00,UTC+08:00,COSP,DRIFTING,2517N,11936E,25.28333333333333,119.6,1.9,13606.4,1.4,1.4,,15.0,,,,,295.0,21.0,9.3,8.5,33581.0,107.0,2.5,295.0,2098.0,,,,CNSWA,2024-01-22 16:00:00,,SHANTOU,,,,,8.2,,,,,0.0,4.0,19017740.0,CNFOC,FUZHOU,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,1.8,1.8,,,,,1.9,,,,,,,0.6,,,,,,,0.14,,,,,,,425.0,,420.0,425.0,,,,,,,,0.25,,,,,,,130.0,20.0,20.0,,,,,,,5756.0,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,271.9,492.57,855.68,,,,0.0,0.0,,1.9,0.0,0.0,0.0,0.6,0.0,0.0,,0.14,0.0,0.0,,855.68,492.57,,,,271.9,,,,1.8,,0.0,1.8,979.0,CNFOC-CNSWA,N,N,,CN,CN,,,,2.64,0.0,,0.0,,,,979.0,,8.9,32.57142857142857,,,,,,8.22096,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.22096,,,0.8,20.0,,,,2.64,,,,,,2.64,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65P,65P,
