,imo,created_at,updated_at,created_by_id,updated_by_id,adjusted_date,speed,mean_draft,sea_state,me_actual_steaming_time,ae_t_steaming,aux_running,blr_running,distance,actual_total_fo,total_co_2,activity_time,status,derived_rpm,slip
2860,9235581,,,,,2020-08-31,8.67,8.9,0.0,0.6,9.9,3,1,5.2,1.58,4.92,3.3,SAIL,36.2613843968811,0.0
2861,9235581,,,,,2020-08-31,14.74,9.2,3.0,3.8,3.8,1,0,56.0,6.68,20.8,3.8,SAIL,61.6590341971258,5.8
2862,9235581,,,,,2020-08-31,11.68,9.08,1.0,7.6,39.2,3,1,88.8,15.26,47.52,25.0,SAIL,48.886805684864,5.8
2863,9235581,,,,,2020-08-31,0.0,9.2,0.0,0.0,15.5,3,1,0.0,4.0,12.46,14.0,PORT,0.0,0.0
2864,9235581,,,,,2020-09-01,10.24,9.2,0.0,4.1,13.3,3,1,42.0,5.34,16.63,5.1,SAIL,42.8605481614167,0.0
2865,9235581,,,,,2020-09-01,13.6,9.2,2.0,7.5,8.5,2,0,102.0,12.69,39.52,7.5,SAIL,56.9024801304904,13.7
2866,9235581,,,,,2020-09-01,12.41,9.2,0.67,11.6,33.7,3,1,144.0,20.83,64.86,24.0,SAIL,51.9393834862488,13.7
2867,9235581,,,,,2020-09-01,0.0,9.2,0.0,0.0,11.9,3,1,0.0,2.8,8.72,11.4,PORT,0.0,0.0
2868,9235581,,,,,2020-09-02,10.19,8.75,3.0,2.6,7.2,3,1,26.5,3.96,12.33,2.6,SAIL,42.6446754371605,0.0
2869,9235581,,,,,2020-09-02,16.09,8.75,3.0,18.4,18.4,1,0,296.0,36.25,112.88,18.4,SAIL,67.307920870465,7.3
2870,9235581,,,,,2020-09-02,15.36,8.75,2.0,21.0,30.3,2,1,322.5,41.11,128.02,24.0,SAIL,64.2543761977701,7.3
2871,9235581,,,,,2020-09-02,0.0,8.75,0.0,0.0,4.7,3,1,0.0,0.9,2.8,3.0,PORT,0.0,0.0
2872,9235581,,,,,2020-09-03,14.48,8.75,3.0,23.0,23.0,1,0,333.0,34.87,108.59,24.0,SAIL,60.5771287834185,5.3
2873,9235581,,,,,2020-09-04,11.16,8.75,0.0,4.3,16.4,3,1,48.0,4.17,12.99,5.8,SAIL,46.7051820496501,0.0
2874,9235581,,,,,2020-09-04,11.64,8.75,2.0,7.5,9.5,2,0,87.3,7.51,23.39,7.5,SAIL,48.7018285822726,8.2
2875,9235581,,,,,2020-09-04,11.47,8.75,0.67,11.8,36.6,2,1,135.3,13.44,42.01,24.0,SAIL,47.9742370491983,8.2
2876,9235581,,,,,2020-09-04,0.0,8.75,0.0,0.0,10.7,1,1,0.0,1.76,5.64,10.7,PORT,0.0,0.0
2877,9235581,,,,,2020-09-05,10.47,8.65,0.0,1.5,10.5,3,1,15.7,2.2,6.85,3.5,SAIL,43.7925950023872,0.0
2878,9235581,,,,,2020-09-05,7.5,8.65,2.0,1.2,3.6,3,1,9.0,1.31,4.08,1.2,SAIL,31.3800441896087,0.0
2879,9235581,,,,,2020-09-05,10.0,8.65,2.0,0.2,0.6,3,1,2.0,0.14,0.44,0.2,SAIL,41.8400589194782,-11.6
2880,9235581,,,,,2020-09-05,1.7,8.65,0.8,15.7,39.5,3,1,26.7,8.2,25.53,24.0,SAIL,7.115474988217,-11.6
2881,9235581,,,,,2020-09-05,0.0,8.65,0.0,0.0,15.3,3,1,0.0,3.88,12.08,12.8,PORT,0.0,0.0
2882,9235581,,,,,2020-09-05,0.0,8.65,0.0,0.0,9.5,3,1,0.0,0.67,2.09,6.3,PORT,0.0,0.0
2883,9235581,,,,,2020-09-06,9.83,9.7,0.0,0.6,4.5,3,1,5.9,1.18,3.67,1.5,SAIL,41.1427246041536,0.0
2884,9235581,,,,,2020-09-06,13.33,9.7,3.0,0.9,5.8,2,1,12.0,2.4,7.47,4.3,SAIL,55.786745225971,0.0
2885,9235581,,,,,2020-09-06,13.48,9.7,3.0,18.7,23.4,2,1,252.0,28.78,89.62,17.7,SAIL,56.3833949075321,12.0
2886,9235581,,,,,2020-09-06,13.36,9.7,1.5,20.2,35.2,2,1,269.9,32.6,101.52,24.0,SAIL,55.9041183285503,12.0
2887,9235581,,,,,2020-09-06,0.0,9.7,0.0,0.0,1.5,3,1,0.0,0.24,0.75,0.5,PORT,0.0,0.0
2888,9235581,,,,,2020-09-07,11.08,9.7,3.0,24.0,24.2,2,0,266.0,23.53,73.27,24.0,SAIL,46.3727319690884,11.9
2889,9235581,,,,,2020-09-08,10.83,9.7,0.0,1.2,4.6,3,1,13.0,1.43,4.45,1.8,SAIL,45.3267304961014,0.0
2890,9235581,,,,,2020-09-08,8.0,9.7,0.0,1.0,19.1,3,1,8.0,4.64,14.45,12.5,SAIL,33.4720471355826,0.0
2891,9235581,,,,,2020-09-08,9.27,9.7,3.0,5.5,5.5,1,1,51.0,3.92,12.21,5.5,SAIL,38.7971455435162,9.0
2892,9235581,,,,,2020-09-08,9.35,9.7,0.75,7.7,33.4,2,1,72.0,11.2,34.88,24.0,SAIL,39.123171976655,9.0
2893,9235581,,,,,2020-09-08,0.0,9.7,0.0,0.0,4.2,1,1,0.0,1.21,3.77,4.2,PORT,0.0,0.0
2894,9235581,,,,,2020-09-09,11.93,8.0,3.0,1.4,4.7,3,1,16.7,1.75,5.45,1.7,SAIL,49.9092131396633,0.0
2895,9235581,,,,,2020-09-09,13.8,8.0,3.0,5.0,5.0,1,0,69.0,8.46,26.34,5.0,SAIL,57.7392813088799,12.6
2896,9235581,,,,,2020-09-09,13.39,8.0,2.0,6.4,30.1,2,1,85.7,15.45,48.11,24.0,SAIL,56.0264538968638,12.6
2897,9235581,,,,,2020-09-09,0.0,8.0,0.0,0.0,20.4,3,1,0.0,5.24,16.32,17.3,PORT,0.0,0.0
2898,9235581,,,,,2020-09-10,13.03,8.0,2.0,23.1,23.6,2,1,301.0,33.15,103.23,23.1,SAIL,54.5188646526534,10.9
2899,9235581,,,,,2020-09-11,15.42,8.0,0.0,2.4,12.3,3,1,37.0,4.24,13.2,5.4,SAIL,64.5034241675289,0.0
2900,9235581,,,,,2020-09-11,13.04,9.05,3.0,2.3,5.9,3,1,30.0,3.17,9.87,2.7,SAIL,54.5739898949716,0.0
2901,9235581,,,,,2020-09-11,11.67,9.05,3.0,3.0,3.5,2,0,35.0,3.67,11.43,3.0,SAIL,48.8134020727246,12.0
2902,9235581,,,,,2020-09-11,13.25,8.79,1.5,7.7,38.3,3,1,102.0,15.34,47.77,24.9,SAIL,55.4244936335945,12.0
2903,9235581,,,,,2020-09-11,0.0,9.05,0.0,0.0,16.6,3,1,0.0,4.26,13.27,13.8,PORT,0.0,0.0
2904,9235581,,,,,2020-09-12,9.87,9.05,2.0,23.0,23.0,1,1,227.0,17.3,53.87,24.0,SAIL,41.2943190205285,6.1
2905,9235581,,,,,2020-09-13,9.83,9.05,2.0,24.0,24.0,1,1,236.0,17.83,55.49,24.0,SAIL,41.1427246041536,4.6
2906,9235581,,,,,2020-09-14,8.17,9.05,3.0,24.0,24.0,1,1,196.0,14.51,45.18,24.0,SAIL,34.1693814509072,-0.5
2907,9235581,,,,,2020-09-15,9.57,8.6,0.0,10.7,27.1,3,1,102.4,11.76,37.7,16.7,SAIL,40.0413274145287,0.0
2908,9235581,,,,,2020-09-15,9.0,8.6,3.0,1.0,1.0,1,0,9.0,0.68,2.12,1.0,SAIL,37.6560530275304,7.4
2909,9235581,,,,,2020-09-15,9.61,8.6,0.75,11.7,34.4,2,0,112.4,13.85,44.31,24.0,SAIL,40.1950651499945,7.4
2910,9235581,,,,,2020-09-15,0.0,8.6,0.0,0.0,5.6,1,1,0.0,1.22,3.91,5.6,PORT,0.0,0.0
2911,9235581,,,,,2020-09-16,8.0,8.3,3.0,1.0,2.9,3,1,8.0,0.92,2.86,1.2,SAIL,33.4720471355826,0.0
2912,9235581,,,,,2020-09-16,8.75,8.3,1.0,0.8,1.6,2,1,7.0,0.71,2.21,0.8,SAIL,36.6100515545434,9.9
2913,9235581,,,,,2020-09-16,9.55,8.3,0.8,2.0,31.5,2,1,19.1,4.64,14.45,24.0,SAIL,39.9572562681017,9.9
2914,9235581,,,,,2020-09-16,0.0,8.3,0.0,0.0,16.0,3,1,0.0,0.23,0.72,13.0,PORT,0.0,0.0
2915,9235581,,,,,2020-09-17,12.22,8.3,0.0,0.9,25.4,3,1,11.0,7.54,23.48,20.9,SAIL,51.1378497904734,0.0
2916,9235581,,,,,2020-09-17,12.22,8.3,0.0,0.9,28.5,2,1,11.0,8.5,26.47,24.0,SAIL,51.1378497904734,0.0
2917,9235581,,,,,2020-09-17,0.0,8.3,0.0,0.0,3.1,1,1,0.0,0.96,2.99,3.1,PORT,0.0,0.0
2918,9235581,,,,,2020-09-18,12.31,8.9,2.0,1.3,4.6,3,1,16.0,2.25,7.01,1.7,SAIL,51.4954571316655,0.0
2919,9235581,,,,,2020-09-18,13.36,8.9,3.0,12.5,21.5,2,0,167.0,19.38,60.35,12.5,SAIL,55.8983187164229,11.4
2920,9235581,,,,,2020-09-18,13.26,8.9,1.67,13.8,38.9,3,1,183.0,24.84,77.32,24.0,SAIL,55.4835563932211,11.4
2921,9235581,,,,,2020-09-18,0.0,8.9,0.0,0.0,12.8,3,1,0.0,3.21,9.96,9.8,PORT,0.0,0.0
2922,9235581,,,,,2020-09-19,12.64,8.9,3.0,25.0,25.0,1,0,316.0,33.27,103.6,24.0,SAIL,52.8858344742205,12.3
2923,9235581,,,,,2020-09-20,11.92,8.9,0.0,1.3,5.2,2,1,15.5,1.86,5.79,2.6,SAIL,49.886224096301,0.0
2924,9235581,,,,,2020-09-20,8.83,8.9,0.0,0.6,7.3,3,1,5.3,1.71,5.29,3.3,SAIL,36.9587187122058,0.0
2925,9235581,,,,,2020-09-20,10.75,8.9,3.0,17.4,17.9,2,1,187.0,16.81,52.35,17.4,SAIL,44.9660403330025,12.1
2926,9235581,,,,,2020-09-20,10.77,8.9,0.75,19.3,31.1,2,1,207.8,20.63,64.21,24.0,SAIL,45.0485193962051,12.1
2927,9235581,,,,,2020-09-20,0.0,8.9,0.0,0.0,0.7,1,1,0.0,0.25,0.78,0.7,PORT,0.0,0.0
2928,9235581,,,,,2020-09-21,10.0,8.8,2.0,1.1,3.8,3,1,11.0,1.45,4.52,1.4,SAIL,41.8400589194782,0.0
2929,9235581,,,,,2020-09-21,16.14,8.8,1.0,5.7,9.7,2,0,92.0,11.7,36.43,5.7,SAIL,67.5313231682806,5.5
2930,9235581,,,,,2020-09-21,15.15,8.8,1.0,6.8,31.9,3,1,103.0,19.21,59.82,24.0,SAIL,63.3753833633273,5.5
2931,9235581,,,,,2020-09-21,0.0,8.8,0.0,0.0,18.4,3,1,0.0,6.06,18.87,16.9,PORT,0.0,0.0
2932,9235581,,,,,2020-09-22,11.38,8.8,0.0,2.9,10.0,3,1,33.0,4.12,12.83,4.2,SAIL,47.6111015290614,0.0
2933,9235581,,,,,2020-09-22,14.26,8.8,2.0,5.4,6.0,2,0,77.0,8.83,27.5,5.4,SAIL,59.6608247555523,9.4
2934,9235581,,,,,2020-09-22,13.25,8.67,0.67,8.3,32.4,3,1,110.0,16.21,50.48,23.5,SAIL,55.450680495694,9.4
2935,9235581,,,,,2020-09-22,0.0,8.4,0.0,0.0,16.4,3,1,0.0,3.26,10.15,13.9,PORT,0.0,0.0
2936,9235581,,,,,2020-09-23,12.32,8.4,3.0,2.2,6.0,3,1,27.1,3.63,11.29,2.5,SAIL,51.5393453053573,0.0
2937,9235581,,,,,2020-09-23,14.1,8.4,3.0,21.0,22.4,2,0,296.0,32.99,102.74,22.0,SAIL,58.9745592388836,7.2
2938,9235581,,,,,2020-09-23,13.93,8.4,3.0,23.2,28.4,2,0,323.1,36.62,114.03,24.5,SAIL,58.2694958486354,7.2
2939,9235581,,,,,2020-09-24,10.62,8.4,3.0,24.0,24.4,2,0,255.0,19.4,60.41,24.0,SAIL,44.4550626019456,9.0
2940,9235581,,,,,2020-09-25,9.4,8.4,0.0,0.5,0.5,1,1,4.7,0.35,1.09,0.5,SAIL,39.3296553843095,0.0
2941,9235581,,,,,2020-09-25,10.3,8.4,2.0,13.5,13.5,1,1,139.0,9.57,29.8,13.5,SAIL,43.0797643689442,1.4
2942,9235581,,,,,2020-09-25,10.26,8.4,1.0,14.0,14.0,1,1,143.7,9.92,30.89,14.0,SAIL,42.9458319052073,1.4
2943,9235581,,,,,2020-09-26,11.21,8.4,0.0,6.6,19.0,3,1,74.0,9.13,28.43,12.0,SAIL,46.9115812127483,0.0
2944,9235581,,,,,2020-09-26,10.0,7.35,2.0,1.0,4.3,3,1,10.0,1.59,4.95,1.6,SAIL,41.8400589194782,0.0
2945,9235581,,,,,2020-09-26,12.0,7.35,0.0,0.2,2.4,2,1,2.4,0.56,1.74,1.2,SAIL,50.2080707033739,0.0
2946,9235581,,,,,2020-09-26,11.75,7.35,2.0,0.8,1.6,2,1,9.4,1.09,3.39,0.8,SAIL,49.1620692303869,4.1
2947,9235581,,,,,2020-09-26,11.14,7.52,0.67,8.6,49.9,2,1,95.8,15.89,49.48,25.7,SAIL,46.6078795870467,4.1
2948,9235581,,,,,2020-09-26,0.0,7.35,0.0,0.0,14.6,3,1,0.0,1.03,3.21,2.1,PORT,0.0,0.0
2949,9235581,,,,,2020-09-27,10.0,7.35,0.0,1.1,24.9,3,1,11.0,8.01,24.94,21.9,SAIL,41.8400589194782,0.0
2950,9235581,,,,,2020-09-27,10.0,7.35,0.0,1.1,27.0,2,1,11.0,8.7,27.09,24.0,SAIL,41.8400589194782,0.0
2951,9235581,,,,,2020-09-27,0.0,7.35,0.0,0.0,2.1,1,1,0.0,0.69,2.15,2.1,PORT,0.0,0.0
2952,9235581,,,,,2020-09-28,0.0,9.1,0.0,0.0,24.9,3,1,0.0,7.4,23.04,21.8,PORT,0.0,0.0
2953,9235581,,,,,2020-09-29,11.03,9.1,4.0,2.9,7.7,3,1,32.0,4.12,12.8,3.2,SAIL,46.1683408766656,0.0
2954,9235581,,,,,2020-09-29,15.83,9.1,3.0,24.0,24.0,1,0,380.0,52.8,164.42,23.0,SAIL,66.2467599558405,11.1
2955,9235581,,,,,2020-09-30,7.14,9.1,0.0,1.4,14.0,3,1,10.0,3.41,10.62,8.0,SAIL,29.8857563710559,0.0
2956,9235581,,,,,2020-09-30,8.56,9.1,0.0,0.9,4.5,3,1,7.7,1.02,3.15,1.6,SAIL,35.7964948533314,0.0
2957,9235581,,,,,2020-09-30,15.45,9.1,3.0,11.2,12.2,2,0,173.0,21.76,67.76,11.2,SAIL,64.6279481524083,9.2
2958,9235581,,,,,2020-09-30,14.13,9.1,0.75,13.5,33.9,2,1,190.7,27.29,84.95,24.0,SAIL,59.1029573032926,9.2
2959,9235581,,,,,2020-09-30,0.0,9.1,0.0,0.0,3.2,1,1,0.0,1.1,3.43,3.2,PORT,0.0,0.0
2960,9235581,,,,,2020-10-01,10.0,8.0,3.0,1.2,3.6,3,1,12.0,1.52,4.73,1.3,SAIL,41.8400589194782,0.0
2961,9235581,,,,,2020-10-01,15.0,8.0,3.0,3.8,4.8,2,1,57.0,8.03,25.01,3.8,SAIL,62.7600883792173,9.8
2962,9235581,,,,,2020-10-01,13.8,8.0,2.0,5.0,30.1,3,1,69.0,15.83,49.29,24.0,SAIL,57.7392813088799,9.8
2963,9235581,,,,,2020-10-01,0.0,8.0,0.0,0.0,21.7,3,1,0.0,6.28,19.56,18.9,PORT,0.0,0.0
2964,9235581,,,,,2020-10-02,12.33,8.0,0.0,3.0,11.0,3,1,37.0,3.48,10.84,4.5,SAIL,51.6027393340231,0.0
2965,9235581,,,,,2020-10-02,16.79,8.0,2.0,18.7,19.7,2,1,314.0,45.54,141.81,18.7,SAIL,70.2555000038297,9.4
2966,9235581,,,,,2020-10-02,16.18,8.0,0.67,21.7,31.5,2,1,351.0,49.26,153.4,24.0,SAIL,67.6767773305846,9.4
2967,9235581,,,,,2020-10-02,0.0,8.0,0.0,0.0,0.8,1,1,0.0,0.24,0.75,0.8,PORT,0.0,0.0
2968,9235581,,,,,2020-10-03,13.0,8.8,3.0,2.0,5.8,3,1,26.0,2.59,8.03,2.4,SAIL,54.3920765953217,0.0
2969,9235581,,,,,2020-10-03,13.2,8.8,4.0,7.5,7.5,1,0,99.0,10.06,31.33,7.5,SAIL,55.2288777737113,9.2
2970,9235581,,,,,2020-10-03,13.16,8.8,2.33,9.5,28.6,2,1,125.0,17.08,53.16,24.0,SAIL,55.0527091045766,9.2
2971,9235581,,,,,2020-10-03,0.0,8.8,0.0,0.0,15.3,3,1,0.0,4.43,13.8,14.1,PORT,0.0,0.0
2972,9235581,,,,,2020-10-04,13.13,8.8,3.0,23.0,23.3,2,0,302.0,29.28,91.18,24.0,SAIL,54.9378164942714,8.6
2973,9235581,,,,,2020-10-05,11.62,8.8,3.0,24.0,24.0,1,1,279.0,23.41,72.9,24.0,SAIL,48.6390684938934,5.2
2974,9235581,,,,,2020-10-06,7.91,8.8,0.0,3.3,22.0,1,1,26.1,10.38,32.34,22.0,SAIL,33.0916829635873,0.0
2975,9235581,,,,,2020-10-06,10.38,8.8,0.0,0.8,1.0,1,1,8.3,0.91,2.83,1.0,SAIL,43.4090611289587,0.0
2976,9235581,,,,,2020-10-06,9.0,8.8,3.0,1.0,1.0,1,1,9.0,0.62,1.93,1.0,SAIL,37.6560530275304,-6.1
2977,9235581,,,,,2020-10-06,8.51,8.8,1.0,5.1,24.0,1,1,43.4,11.91,37.1,24.0,SAIL,35.6050697471638,-6.1
2978,9235581,,,,,2020-10-07,10.67,8.95,0.0,3.0,24.3,2,1,32.0,10.64,33.1,24.0,SAIL,44.6293961807768,0.0
2979,9235581,,,,,2020-10-08,8.65,8.95,0.0,11.1,28.1,3,1,96.0,12.52,38.99,18.2,SAIL,36.1859969033325,0.0
2980,9235581,,,,,2020-10-08,8.65,8.95,0.0,11.1,33.9,2,1,96.0,13.77,42.88,24.0,SAIL,36.1859969033325,0.0
2981,9235581,,,,,2020-10-08,0.0,8.95,0.0,0.0,5.8,1,1,0.0,1.25,3.89,5.8,PORT,0.0,0.0
2982,9235581,,,,,2020-10-09,10.91,8.4,4.0,1.1,4.0,3,1,12.0,1.75,5.42,1.5,SAIL,45.6437006394308,0.0
2983,9235581,,,,,2020-10-09,8.33,8.4,4.0,0.6,1.8,3,1,5.0,0.46,1.43,0.6,SAIL,34.8667157662318,11.1
2984,9235581,,,,,2020-10-09,2.51,8.4,1.6,7.8,30.6,3,1,19.6,8.48,26.38,24.0,SAIL,10.5136558310484,11.1
2985,9235581,,,,,2020-10-09,0.0,8.4,0.0,0.0,16.5,3,1,0.0,3.95,12.3,15.0,PORT,0.0,0.0
2986,9235581,,,,,2020-10-10,0.0,8.4,0.0,0.0,24.0,1,1,0.0,7.18,22.36,24.0,PORT,0.0,0.0
2987,9235581,,,,,2020-10-11,11.86,8.3,3.0,1.4,4.8,3,1,16.6,2.54,7.91,1.9,SAIL,49.6103555759527,0.0
2988,9235581,,,,,2020-10-11,12.0,8.4,0.0,0.5,8.6,3,1,6.0,2.36,7.35,4.6,SAIL,50.2080707033739,0.0
2989,9235581,,,,,2020-10-11,14.0,8.3,4.0,4.0,8.0,2,0,56.0,6.26,19.49,4.0,SAIL,58.5760824872695,8.9
2990,9235581,,,,,2020-10-11,4.05,8.33,1.75,19.4,37.1,3,1,78.6,15.09,46.99,24.0,SAIL,16.9516939745927,8.9
2991,9235581,,,,,2020-10-11,0.0,8.3,0.0,0.0,15.7,3,1,0.0,3.93,12.24,13.5,PORT,0.0,0.0
2992,9235581,,,,,2020-10-12,16.76,8.3,4.0,25.0,25.0,1,0,419.0,66.29,206.43,24.0,SAIL,70.1239387490455,12.4
2993,9235581,,,,,2020-10-13,11.25,8.3,0.0,1.2,9.6,3,1,13.5,1.92,5.98,3.3,SAIL,47.070066284413,0.0
2994,9235581,,,,,2020-10-13,16.02,8.3,3.0,12.8,13.6,2,0,205.0,29.98,93.36,12.8,SAIL,67.0094693632268,12.1
2995,9235581,,,,,2020-10-13,15.61,8.3,1.0,14.0,31.1,2,1,218.5,34.1,106.19,24.0,SAIL,65.3003776707571,12.1
2996,9235581,,,,,2020-10-13,0.0,8.3,0.0,0.0,7.9,1,1,0.0,2.2,6.85,7.9,PORT,0.0,0.0
2997,9235581,,,,,2020-10-14,9.67,8.9,3.0,0.9,3.1,3,1,8.7,1.38,4.3,1.2,SAIL,40.4453902888289,0.0
2998,9235581,,,,,2020-10-14,17.07,8.9,2.0,5.8,5.8,1,0,99.0,13.16,40.98,5.8,SAIL,71.4166522935921,6.0
2999,9235581,,,,,2020-10-14,16.07,8.9,1.67,6.7,28.9,2,1,107.7,19.53,60.79,24.0,SAIL,67.2563335168329,6.0
3000,9235581,,,,,2020-10-14,0.0,8.9,0.0,0.0,20.0,3,1,0.0,4.99,15.51,17.0,PORT,0.0,0.0
3001,9235581,,,,,2020-10-15,10.61,8.9,0.0,3.3,13.0,3,1,35.0,3.17,9.87,4.6,SAIL,44.3758200661133,0.0
3002,9235581,,,,,2020-10-15,14.89,8.9,3.0,4.7,5.5,2,0,70.0,9.11,28.37,4.7,SAIL,62.3149813694356,9.8
3003,9235581,,,,,2020-10-15,13.12,8.9,1.0,8.0,33.2,2,1,105.0,16.6,51.69,24.0,SAIL,54.9150773318152,9.8
3004,9235581,,,,,2020-10-15,0.0,8.9,0.0,0.0,14.7,1,1,0.0,4.32,13.45,14.7,PORT,0.0,0.0
3005,9235581,,,,,2020-10-16,9.67,9.9,3.0,3.0,7.3,3,1,29.0,3.2,9.96,3.1,SAIL,40.4453902888289,0.0
3006,9235581,,,,,2020-10-16,16.59,9.9,3.0,13.2,13.2,1,0,219.0,27.12,84.45,13.2,SAIL,69.4164613891343,7.0
3007,9235581,,,,,2020-10-16,15.31,9.9,2.0,16.2,36.9,2,1,248.0,32.78,102.08,24.0,SAIL,64.0514482224111,7.0
3008,9235581,,,,,2020-10-16,0.0,9.9,0.0,0.0,16.4,3,1,0.0,2.46,7.66,7.7,PORT,0.0,0.0
3009,9235581,,,,,2020-10-17,16.39,9.9,3.0,23.0,23.0,1,0,377.0,46.47,144.7,24.0,SAIL,68.5813139680143,7.2
3010,9235581,,,,,2020-10-18,11.31,9.9,0.0,6.2,15.4,3,1,70.1,5.93,18.47,6.9,SAIL,47.30626016541,0.0
3011,9235581,,,,,2020-10-18,15.27,9.9,3.0,5.5,5.5,1,0,84.0,9.61,29.93,5.5,SAIL,63.9011808952031,7.9
3012,9235581,,,,,2020-10-18,13.17,9.9,1.0,11.7,32.5,2,1,154.1,18.38,57.5,24.0,SAIL,55.1072912777059,7.9
3013,9235581,,,,,2020-10-19,0.0,9.9,0.0,0.0,24.0,1,1,0.0,6.1,19.56,24.0,PORT,0.0,0.0
3014,9235581,,,,,2020-10-20,9.41,10.0,0.0,1.7,26.1,3,1,16.0,5.64,17.56,18.5,SAIL,39.3788789830383,0.0
3015,9235581,,,,,2020-10-20,9.41,10.0,0.0,1.7,31.6,2,1,16.0,7.45,23.2,24.0,SAIL,39.3788789830383,0.0
3016,9235581,,,,,2020-10-20,0.0,10.0,0.0,0.0,5.5,1,1,0.0,1.81,5.64,5.5,PORT,0.0,0.0
3017,9235581,,,,,2020-10-21,10.0,9.25,3.0,0.8,4.2,3,1,8.0,1.23,3.83,1.4,SAIL,41.8400589194782,0.0
3018,9235581,,,,,2020-10-21,13.33,9.25,0.0,0.3,2.1,3,1,4.0,0.44,1.36,0.7,SAIL,55.786745225971,0.0
3019,9235581,,,,,2020-10-21,10.0,9.25,2.0,0.9,2.7,3,1,9.0,0.77,2.4,0.9,SAIL,41.8400589194782,-1.3
3020,9235581,,,,,2020-10-21,10.5,9.25,1.25,2.0,33.2,3,1,21.0,9.02,28.09,24.0,SAIL,43.9320618654521,-1.3
3021,9235581,,,,,2020-10-21,0.0,9.25,0.0,0.0,24.2,3,1,0.0,6.58,20.49,21.0,PORT,0.0,0.0
3022,9235581,,,,,2020-10-22,9.33,9.25,0.0,1.5,14.3,3,1,14.0,4.11,12.8,8.3,SAIL,39.0507216581797,0.0
3023,9235581,,,,,2020-10-22,9.33,9.25,0.0,1.5,30.0,2,1,14.0,9.23,28.74,24.0,SAIL,39.0507216581797,0.0
3024,9235581,,,,,2020-10-22,0.0,9.25,0.0,0.0,15.7,1,1,0.0,5.12,15.94,15.7,PORT,0.0,0.0
3025,9235581,,,,,2020-10-23,12.14,9.8,2.0,1.4,5.2,3,1,17.0,2.64,8.22,1.9,SAIL,50.805785830795,0.0
3026,9235581,,,,,2020-10-23,15.92,9.8,3.0,13.0,21.5,2,0,207.0,24.07,74.95,13.0,SAIL,66.6222476640922,3.6
3027,9235581,,,,,2020-10-23,15.56,9.8,1.67,14.4,39.7,3,1,224.0,29.71,92.52,24.0,SAIL,65.0845360969661,3.6
3028,9235581,,,,,2020-10-23,0.0,9.8,0.0,0.0,13.0,3,1,0.0,3.0,9.34,9.1,PORT,0.0,0.0
3029,9235581,,,,,2020-10-24,10.0,9.8,0.0,0.6,3.6,3,1,6.0,0.78,2.43,1.2,SAIL,41.8400589194782,0.0
3030,9235581,,,,,2020-10-24,15.69,9.8,3.0,23.2,46.4,2,1,364.0,43.93,136.8,22.2,SAIL,65.6456096840089,6.2
3031,9235581,,,,,2020-10-24,15.55,9.8,1.5,23.8,50.0,2,1,370.0,44.71,139.23,23.4,SAIL,65.0454697487687,6.2
3032,9235581,,,,,2020-10-25,10.0,9.35,2.0,1.0,3.5,3,1,10.0,1.18,3.67,1.3,SAIL,41.8400589194782,0.0
3033,9235581,,,,,2020-10-25,8.75,9.8,0.0,0.8,12.4,3,1,7.0,3.11,9.68,6.4,SAIL,36.6100515545434,0.0
3034,9235581,,,,,2020-10-25,8.57,9.35,2.0,2.1,2.1,1,1,18.0,1.57,4.89,2.1,SAIL,35.862907645267,1.3
3035,9235581,,,,,2020-10-25,8.97,9.46,1.0,3.9,36.0,2,1,35.0,10.31,32.11,24.6,SAIL,37.5487708251728,1.3
3036,9235581,,,,,2020-10-25,0.0,9.35,0.0,0.0,18.0,3,1,0.0,4.45,13.86,14.8,PORT,0.0,0.0
3037,9235581,,,,,2020-10-26,14.0,9.35,0.0,0.5,1.8,1,1,7.0,0.92,2.86,1.8,SAIL,58.5760824872695,0.0
3038,9235581,,,,,2020-10-26,15.0,9.35,3.0,22.2,22.2,1,1,333.0,39.68,123.56,22.2,SAIL,62.7600883792173,6.5
3039,9235581,,,,,2020-10-26,14.98,9.35,1.5,22.7,24.0,1,1,340.0,40.6,126.43,24.0,SAIL,62.6679296591304,6.5
3040,9235581,,,,,2020-10-27,11.2,9.35,0.0,5.0,22.5,3,1,56.0,7.59,23.64,16.6,SAIL,46.8608659898156,0.0
3041,9235581,,,,,2020-10-27,11.2,9.35,0.0,5.0,29.9,2,1,56.0,10.66,33.2,24.0,SAIL,46.8608659898156,0.0
3042,9235581,,,,,2020-10-27,0.0,9.35,0.0,0.0,7.4,1,1,0.0,3.07,9.56,7.4,PORT,0.0,0.0
3043,9235581,,,,,2020-10-28,13.4,10.55,2.0,5.0,5.0,1,0,67.0,7.27,22.64,5.0,SAIL,56.0656789521008,8.5
3044,9235581,,,,,2020-10-28,10.37,10.55,3.0,2.7,6.6,3,1,28.0,3.61,11.24,2.9,SAIL,43.3896907313107,0.0
3045,9235581,,,,,2020-10-28,12.34,10.55,1.67,7.7,29.3,2,1,95.0,15.08,46.96,24.0,SAIL,51.620851913642,8.5
3046,9235581,,,,,2020-10-28,0.0,10.55,0.0,0.0,17.7,3,1,0.0,4.2,13.08,16.1,PORT,0.0,0.0
